Year_of_Birth Gender Child's_First_Name Count Rank
2011 MALE RICARDO 25 79
2011 MALE RICHARD 38 66
2011 MALE RILEY 18 86
2011 MALE ROBERT 35 69
2011 MALE ROBERTO 11 93
2011 MALE RODRIGO 15 89
2011 MALE ROGER 11 93
2011 MALE ROMEO 14 90
2011 MALE ROYCE 11 93
2011 MALE RUBEN 19 85
2011 MALE RYAN 122 26
2011 MALE SAMUEL 74 41
2011 MALE SANTIAGO 50 58
2011 MALE SEAN 30 74
2011 MALE SEBASTIAN 183 14
2011 MALE SERGIO 13 91
2011 MALE SHANE 10 94
2011 MALE SHAWN 15 89
2011 MALE STEPHEN 10 94
2011 MALE STEVE 10 94
2011 MALE STEVEN 104 31
2011 MALE TAYLOR 10 94
2011 MALE THOMAS 26 78
2011 MALE TIMOTHY 16 88
2011 MALE TOMAS 10 94
2011 MALE TRAVIS 13 91
2011 MALE TRISTAN 34 70
2011 MALE TYLER 48 59
2011 MALE URIEL 21 83
2011 MALE VICTOR 48 59
2011 MALE VINCENT 17 87
2011 MALE WILLIAM 98 36
2011 MALE WILSON 11 93
2011 MALE XAVIER 92 38
2011 MALE YADIEL 25 79
2011 MALE YAHIR 16 88
2011 MALE YAIR 10 94
2011 MALE YANDEL 12 92
2011 MALE YANIEL 10 94
2011 MALE YARIEL 12 92
2011 MALE YERIK 13 91
2011 MALE ZACHARY 16 88
2011 MALE ZION 13 91
2011 MALE AARON 67 49
2011 MALE ABRAHAM 172 12
2011 MALE ADAM 129 21
2011 MALE ADRIAN 35 72
2011 MALE AHARON 19 88
2011 MALE AHMED 26 81
2011 MALE AHRON 17 90
2011 MALE AIDAN 58 55
2011 MALE AIDEN 78 41
2011 MALE AKIVA 20 87
2011 MALE ALAN 21 86
2011 MALE ALBERT 15 92
2011 MALE ALEC 11 96
2011 MALE ALEX 34 73
2011 MALE ALEXANDER 197 8
2011 MALE ALI 33 74
2011 MALE ALLEN 11 96
2011 MALE AMIR 15 92
2011 MALE AMROM 13 94
2011 MALE ANDREW 133 19
2011 MALE ANGELO 16 91
2011 MALE ANTHONY 135 18
2011 MALE ANTONIO 28 79
2011 MALE ARI 30 77
2011 MALE ARIEL 30 77
2011 MALE ARON 60 54
2011 MALE ARTHUR 29 78
2011 MALE ARYEH 24 83
2011 MALE ASHER 55 57
2011 MALE ASHTON 10 97
2011 MALE AUGUST 16 91
2011 MALE AUGUSTUS 10 97
2011 MALE AUSTIN 26 81
2011 MALE AVI 12 95
2011 MALE AVRAHAM 38 69
2011 MALE AVROHOM 27 80
2011 MALE AVRUM 11 96
2011 MALE AYDEN 10 97
2011 MALE BARUCH 21 86
2011 MALE BECKETT 12 95
2011 MALE BEN 22 85
2011 MALE BENJAMIN 230 5
2011 MALE BENNETT 10 97
2011 MALE BENZION 13 94
2011 MALE BERISH 10 97
2011 MALE BINYOMIN 14 93
2011 MALE BLAKE 14 93
2011 MALE BORUCH 16 91
2011 MALE BRADY 13 94
2011 MALE BRANDON 44 64
2011 MALE BRAYDEN 15 92
2011 MALE BRENDAN 23 84
2011 MALE BRIAN 30 77
2011 MALE BRODY 19 88
2011 MALE BRYAN 14 93
2011 MALE BRYCE 10 97
2011 MALE CADEN 10 97
2011 MALE CALEB 31 76
2011 MALE CALVIN 10 97
2011 MALE CAMERON 27 80
2011 MALE CARMINE 11 96
2011 MALE CARTER 19 88
2011 MALE CHAIM 147 17
2011 MALE CHARLES 129 21
2011 MALE CHARLIE 20 87
2011 MALE CHASE 25 82
2011 MALE CHESKEL 14 93
2011 MALE CHRISTIAN 76 43
2011 MALE CHRISTOPHER 92 36
2011 MALE COLE 37 70
2011 MALE COLIN 32 75
2011 MALE CONNOR 53 58
2011 MALE CONOR 13 94
2011 MALE COOPER 30 77
2011 MALE DANIEL 210 7
2011 MALE DASHIELL 12 95
2011 MALE DAVID 258 4
2011 MALE DEAN 24 83
2011 MALE DECLAN 32 75
2011 MALE DENNIS 11 96
2011 MALE DEREK 10 97
2011 MALE DEVIN 18 89
2011 MALE DOMINIC 15 92
2011 MALE DOMINICK 21 86
2011 MALE DOV 46 62
2011 MALE DOVID 40 67
2011 MALE DYLAN 127 23
2011 MALE EDWARD 41 66
2011 MALE EFRAIM 25 82
2011 MALE EITAN 14 93
2011 MALE ELI 97 32
2011 MALE ELIAS 21 86
2011 MALE ELIEZER 38 69
2011 MALE ELIJAH 35 72
2011 MALE ELIMELECH 16 91
2011 MALE ELIYAHU 36 71
2011 MALE ELLIOT 33 74
2011 MALE ELLIOTT 12 95
2011 MALE ELLIS 10 97
2011 MALE ERIC 27 80
2011 MALE ETHAN 118 26
2011 MALE EVAN 60 54
2011 MALE EZRA 33 74
2011 MALE FELIX 23 84
2011 MALE FILIP 13 94
2011 MALE FINN 23 84
2011 MALE FRANCESCO 19 88
2011 MALE FRANK 29 78
2011 MALE GABRIEL 96 33
2011 MALE GAVIN 53 58
2011 MALE GAVRIEL 15 92
2011 MALE GEORGE 66 50
2011 MALE GIOVANNI 35 72
2011 MALE GRAHAM 21 86
2011 MALE GRANT 14 93
2011 MALE GRAYSON 19 88
2011 MALE GREGORY 16 91
2011 MALE GREYSON 11 96
2011 MALE GRIFFIN 21 86
2011 MALE HARRISON 40 67
2011 MALE HARRY 16 91
2011 MALE HENRY 149 16
2011 MALE HERSH 14 93
2011 MALE HERSHEL 24 83
2011 MALE HERSHY 21 86
2011 MALE HUDSON 53 58
2011 MALE HUGO 11 96
2011 MALE HUNTER 29 78
2011 MALE IAN 28 79
2011 MALE ILAN 17 90
2011 MALE ISAAC 92 36
2011 MALE ISAIAH 16 91
2011 MALE ISRAEL 28 79
2011 MALE IVAN 13 94
2011 MALE JACK 183 10
2011 MALE JACKSON 77 42
2011 MALE JACOB 265 3
2011 MALE JAKE 77 42
2011 MALE JAMES 172 12
2011 MALE JASON 35 72
2011 MALE JASPER 20 87
2011 MALE JAYDEN 39 68
2011 MALE JESSE 12 95
2011 MALE JOEL 30 77
2011 MALE JOHN 166 14
2011 MALE JONAH 52 59
2011 MALE JONATHAN 71 46
2011 MALE JORDAN 32 75
2011 MALE JOSEPH 281 2
2011 MALE JOSHUA 89 37
2011 MALE JUDAH 34 73
2011 MALE JUDE 13 94
2011 MALE JULIAN 79 40
2011 MALE JUSTIN 46 62
2011 MALE KACPER 11 96
2011 MALE KAI 15 92
2011 MALE KENNETH 10 97
2011 MALE KEVIN 29 78
2011 MALE KIERAN 13 94
2011 MALE KYLE 24 83
2011 MALE LANDON 13 94
2011 MALE LAZER 20 87
2011 MALE LEO 85 39
2011 MALE LEON 20 87
2011 MALE LEONARDO 29 78
2011 MALE LEV 10 97
2011 MALE LEVI 40 67
2011 MALE LIAM 131 20
2011 MALE LIPA 19 88
2011 MALE LOGAN 67 49
2011 MALE LORENZO 22 85
2011 MALE LOUIS 23 84
2011 MALE LUCA 71 46
2011 MALE LUCAS 128 22
2011 MALE LUKA 21 86
2011 MALE LUKAS 16 91
2011 MALE LUKE 101 29
2011 MALE MAKSIM 11 96
2011 MALE MARC 16 91
2011 MALE MARCO 16 91
2011 MALE MARCUS 14 93
2011 MALE MARK 70 47
2011 MALE MARTIN 21 86
2011 MALE MASON 75 44
2011 MALE MATEO 17 90
2011 MALE MATTEO 30 77
2011 MALE MATTHEW 189 9
2011 MALE MAX 95 34
2011 MALE MAXIM 27 80
2011 MALE MAXIMILIAN 29 78
2011 MALE MAXIMUS 14 93
2011 MALE MAXWELL 38 69
2011 MALE MAYER 24 83
2011 MALE MEILECH 11 96
2011 MALE MEIR 47 61
2011 MALE MENACHEM 103 27
2011 MALE MENASHE 11 96
2011 MALE MENDEL 36 71
2011 MALE MENDY 11 96
2011 MALE MICAH 12 95
2011 MALE MICHAEL 292 1
2011 MALE MILES 46 62
2011 MALE MILO 20 87
2011 MALE MOHAMED 38 69
2011 MALE MOHAMMED 10 97
2011 MALE MOISHE 18 89
2011 MALE MORDECHAI 76 43
2011 MALE MORRIS 11 96
2011 MALE MOSES 31 76
2011 MALE MOSHE 224 6
2011 MALE NAFTALI 18 89
2011 MALE NAFTULI 18 89
2011 MALE NATHAN 71 46
2011 MALE NATHANIEL 46 62
2011 MALE NICHOLAS 153 15
2011 MALE NICO 13 94
2011 MALE NICOLAS 28 79
2011 MALE NIKOLAS 10 97
2011 MALE NOAH 99 31
2011 MALE NOAM 11 96
2011 MALE NOLAN 11 96
2011 MALE NOSSON 10 97
2011 MALE OLIVER 100 30
2011 MALE OMAR 33 74
2011 MALE OSCAR 30 77
2011 MALE OWEN 65 51
2011 MALE PARKER 16 91
2011 MALE PATRICK 56 56
2011 MALE PAUL 26 81
2011 MALE PETER 52 59
2011 MALE PHILIP 26 81
2011 MALE PINCHAS 15 92
2011 MALE PINCHUS 13 94
2011 MALE QUINN 13 94
2011 MALE RAFAEL 27 80
2011 MALE RAPHAEL 21 86
2011 MALE RAYAN 16 91
2011 MALE REED 10 97
2011 MALE REID 13 94
2011 MALE RICHARD 26 81
2011 MALE RILEY 14 93
2011 MALE ROBERT 69 48
2011 MALE ROCCO 19 88
2011 MALE ROMAN 12 95
2011 MALE ROWAN 12 95
2011 MALE RYAN 126 24
2011 MALE RYDER 16 91
2011 MALE SALVATORE 36 71
2011 MALE SAM 35 72
2011 MALE SAMIR 10 97
2011 MALE SAMUEL 181 11
2011 MALE SANTINO 11 96
2011 MALE SEAN 36 71
2011 MALE SEBASTIAN 71 46
2011 MALE SHALOM 11 96
2011 MALE SHANE 21 86
2011 MALE SHAUL 10 97
2011 MALE SHAYA 26 81
2011 MALE SHEA 16 91
2011 MALE SHIA 30 77
2011 MALE SHIMON 94 35
2011 MALE SHLOIME 15 92
2011 MALE SHLOIMY 13 94
2011 MALE SHLOME 17 90
2011 MALE SHLOMO 61 53
2011 MALE SHMIEL 17 90
2011 MALE SHMUEL 44 64
2011 MALE SHNEUR 11 96
2011 MALE SHOLOM 21 86
2011 MALE SHULEM 42 65
2011 MALE SIDNEY 10 97
2011 MALE SILAS 10 97
2011 MALE SIMCHA 32 75
2011 MALE SIMON 47 61
2011 MALE SOLOMON 48 60
2011 MALE SPENCER 15 92
2011 MALE STEPHEN 10 97
2011 MALE STEVEN 32 75
2011 MALE THEODORE 53 58
2011 MALE THOMAS 121 25
2011 MALE TIMOTHY 24 83
2011 MALE TRISTAN 24 83
2011 MALE TYLER 61 53
2011 MALE TZVI 41 66
2011 MALE USHER 29 78
2011 MALE VICTOR 34 73
2011 MALE VINCENT 64 52
2011 MALE VINCENZO 13 94
2011 MALE WESLEY 10 97
2011 MALE WILLIAM 170 13
2011 MALE WYATT 25 82
2011 MALE XAVIER 18 89
2011 MALE YAAKOV 45 63
2011 MALE YAKOV 60 54
2011 MALE YASEEN 11 96
2011 MALE YECHEZKEL 11 96
2011 MALE YECHIEL 27 80
2011 MALE YEHOSHUA 22 85
2011 MALE YEHUDA 74 45
2011 MALE YEHUDAH 10 97
2011 MALE YIDA 13 94
2011 MALE YIDEL 11 96
2011 MALE YISRAEL 14 93
2011 MALE YISROEL 75 44
2011 MALE YITZCHAK 17 90
2011 MALE YITZCHOK 56 56
2011 MALE YOEL 20 87
2011 MALE YONAH 10 97
2011 MALE YOSEF 102 28
2011 MALE YOUSEF 12 95
2011 MALE YOUSSEF 11 96
2011 MALE ZACHARY 86 38
2011 MALE ZALMEN 14 93
2011 MALE ZEV 47 61
2012 FEMALE ABBY 11 44
2012 FEMALE ABIGAIL 29 26
2012 FEMALE ADA 12 43
2012 FEMALE AISHA 11 44
2012 FEMALE ALEXANDRA 12 43
2012 FEMALE ALEXIS 18 37
2012 FEMALE ALICE 37 19
2012 FEMALE ALINA 30 25
2012 FEMALE ALISHA 13 42
2012 FEMALE ALLISON 16 39
2012 FEMALE ALYSSA 18 37
2012 FEMALE AMANDA 22 33
2012 FEMALE AMAYA 11 44
2012 FEMALE AMBER 19 36
2012 FEMALE AMELIA 20 35
2012 FEMALE AMINA 18 37
2012 FEMALE AMY 23 32
2012 FEMALE ANAYA 12 43
2012 FEMALE ANGEL 14 41
2012 FEMALE ANGELA 52 7
2012 FEMALE ANGELINA 17 38
2012 FEMALE ANISHA 14 41
2012 FEMALE ANNA 39 18
2012 FEMALE ANNABELLE 12 43
2012 FEMALE ANNIE 25 30
2012 FEMALE ANYA 19 36
2012 FEMALE ARIA 22 33
2012 FEMALE ARIANA 18 37
2012 FEMALE ARIANNA 21 34
2012 FEMALE ARIEL 12 43
2012 FEMALE ARISHA 11 44
2012 FEMALE ARYA 13 42
2012 FEMALE ASHLEY 45 14
2012 FEMALE ATHENA 10 45
2012 FEMALE AUDREY 35 20
2012 FEMALE AVA 47 12
2012 FEMALE AVERY 21 34
2013 FEMALE Cassidy 10 82
2013 FEMALE Catherine 49 44
2013 FEMALE Cecilia 22 70
2013 FEMALE Celine 10 82
2013 FEMALE Chana 150 10
2013 FEMALE Chany 32 60
2013 FEMALE Charlotte 137 12
2013 FEMALE Chava 36 56
2013 FEMALE Chavy 10 82
2013 FEMALE Chaya 175 8
2013 FEMALE Chiara 10 82
2013 FEMALE Chloe 95 23
2013 FEMALE Christina 10 82
2013 FEMALE Claire 33 59
2013 FEMALE Clara 30 62
2013 FEMALE Claudia 16 76
2013 FEMALE Clementine 10 82
2013 FEMALE Colette 16 76
2013 FEMALE Cora 22 70
2013 FEMALE Dahlia 13 79
2013 FEMALE Daisy 10 82
2013 FEMALE Daniella 38 55
2013 FEMALE Danielle 22 70
2013 FEMALE Daphne 17 75
2013 FEMALE Devora 21 71
2013 FEMALE Devorah 53 42
2013 FEMALE Diana 19 73
2013 FEMALE Dina 36 56
2013 FEMALE Dylan 12 80
2013 FEMALE Eden 15 77
2013 FEMALE Edith 12 80
2013 FEMALE Eleanor 46 47
2013 FEMALE Elena 29 63
2013 FEMALE Eliana 57 38
2013 FEMALE Elise 13 79
2013 FEMALE Elisheva 17 75
2013 FEMALE Eliza 32 60
2013 FEMALE Elizabeth 91 24
2013 FEMALE Ella 127 15
2013 FEMALE Ellie 20 72
2013 FEMALE Eloise 28 64
2013 FEMALE Elsa 11 81
2013 FEMALE Emerson 15 77
2013 FEMALE Emilia 38 55
2013 FEMALE Emily 115 18
2013 FEMALE Emma 228 2
2013 FEMALE Emmeline 11 81
2013 FEMALE Ester 10 82
2013 FEMALE Esther 214 3
2013 FEMALE Esty 29 63
2013 FEMALE Etty 20 72
2013 FEMALE Eva 57 38
2013 FEMALE Eve 20 72
2013 FEMALE Evelyn 56 39
2013 FEMALE Faiga 26 66
2013 FEMALE Faigy 71 32
2013 FEMALE Farah 11 81
2013 FEMALE Fatima 10 82
2013 FEMALE Fiona 51 43
2012 FEMALE AYESHA 19 36
2012 FEMALE BELLA 19 36
2012 FEMALE BONNIE 12 43
2012 FEMALE BRIANNA 10 45
2012 FEMALE CAROLINE 11 44
2012 FEMALE CATHERINE 26 29
2012 FEMALE CECILIA 12 43
2012 FEMALE CHARLOTTE 22 33
2012 FEMALE CHELSEA 18 37
2012 FEMALE CHLOE 172 1
2012 FEMALE CHRISTINA 18 37
2012 FEMALE CHRISTINE 14 41
2012 FEMALE CINDY 15 40
2012 FEMALE CLAIRE 27 28
2012 FEMALE CONNIE 15 40
2012 FEMALE CRYSTAL 17 38
2012 FEMALE CYNTHIA 19 36
2012 FEMALE DAPHNE 11 44
2012 FEMALE DIYA 11 44
2012 FEMALE DORIS 13 42
2012 FEMALE EILEEN 15 40
2012 FEMALE ELAINE 21 34
2012 FEMALE ELEANOR 15 40
2012 FEMALE ELENA 11 44
2012 FEMALE ELINA 14 41
2012 FEMALE ELIZABETH 31 24
2012 FEMALE ELLA 52 7
2012 FEMALE ELLIE 17 38
2012 FEMALE EMILY 110 4
2012 FEMALE EMMA 97 5
2012 FEMALE ERICA 23 32
2012 FEMALE ERIN 16 39
2012 FEMALE ESTHER 16 39
2012 FEMALE EVA 28 27
2012 FEMALE EVELYN 37 19
2012 FEMALE FAITH 10 45
2012 FEMALE FATIMA 33 22
2012 FEMALE FIONA 49 10
2012 FEMALE GABRIELLA 15 40
2012 FEMALE GRACE 51 8
2012 FEMALE HAFSA 11 44
2012 FEMALE HAILEY 50 9
2012 FEMALE HANNAH 46 13
2012 FEMALE HAREEM 11 44
2012 FEMALE HAZEL 10 45
2012 FEMALE HELEN 12 43
2012 FEMALE IRENE 23 32
2012 FEMALE IRIS 21 34
2012 FEMALE ISABELLA 64 6
2012 FEMALE ISABELLE 17 38
2012 FEMALE IVY 35 20
2012 FEMALE JANICE 14 41
2012 FEMALE JANNAT 18 37
2012 FEMALE JASMINE 26 29
2012 FEMALE JENNIFER 23 32
2012 FEMALE JENNY 26 29
2012 FEMALE JESSICA 40 17
2012 FEMALE JOANNA 37 19
2012 FEMALE JOCELYN 19 36
2012 FEMALE JOLIN 10 45
2012 FEMALE JOY 14 41
2012 FEMALE JOYCE 28 27
2012 FEMALE JUDY 10 45
2012 FEMALE JULIA 10 45
2012 FEMALE KAITLYN 20 35
2012 FEMALE KAREN 13 42
2012 FEMALE KATE 17 38
2012 FEMALE KATELYN 12 43
2012 FEMALE KATHERINE 37 19
2012 FEMALE KATIE 12 43
2012 FEMALE KAYLA 17 38
2012 FEMALE KAYLEE 24 31
2012 FEMALE KELLY 13 42
2012 FEMALE KHLOE 12 43
2012 FEMALE KIMBERLY 13 42
2012 FEMALE KYLIE 15 40
2012 FEMALE LAUREN 12 43
2012 FEMALE LAYLA 13 42
2012 FEMALE LEAH 16 39
2012 FEMALE LILLIAN 16 39
2012 FEMALE LILY 22 33
2012 FEMALE LINDA 17 38
2012 FEMALE LYDIA 13 42
2012 FEMALE MADELEINE 10 45
2012 FEMALE MADISON 20 35
2012 FEMALE MAGGIE 16 39
2012 FEMALE MANDY 15 40
2012 FEMALE MANHA 15 40
2012 FEMALE MARYAM 13 42
2012 FEMALE MAYA 28 27
2012 FEMALE MEGAN 19 36
2012 FEMALE MELANIE 11 44
2012 FEMALE MELODY 26 29
2012 FEMALE MIA 49 10
2012 FEMALE MICHELLE 48 11
2012 FEMALE MILA 14 41
2012 FEMALE MIRANDA 11 44
2012 FEMALE NATALIE 29 26
2012 FEMALE NICOLE 32 23
2012 FEMALE NINA 17 38
2012 FEMALE OLIVIA 132 3
2012 FEMALE PENELOPE 10 45
2012 FEMALE PHOEBE 22 33
2012 FEMALE QUEENIE 20 35
2012 FEMALE RACHEL 24 31
2012 FEMALE REBECCA 14 41
2012 FEMALE RILEY 10 45
2012 FEMALE SABRINA 22 33
2012 FEMALE SAMANTHA 34 21
2012 FEMALE SARA 24 31
2012 FEMALE SARAH 47 12
2012 FEMALE SAVANNAH 11 44
2012 FEMALE SELENA 22 33
2012 FEMALE SELINA 41 16
2012 FEMALE SERENA 22 33
2012 FEMALE SHARON 14 41
2012 FEMALE SHERRY 13 42
2012 FEMALE SHIRLEY 20 35
2012 FEMALE SOFIA 24 31
2012 FEMALE SOPHIA 144 2
2012 FEMALE SOPHIE 40 17
2012 FEMALE STELLA 33 22
2012 FEMALE STEPHANIE 19 36
2012 FEMALE SUMMER 10 45
2012 FEMALE SYDNEY 13 42
2012 FEMALE SYEDA 10 45
2012 FEMALE TASNIM 10 45
2012 FEMALE TENZIN 31 24
2012 FEMALE TIFFANY 42 15
2012 FEMALE TINA 15 40
2012 FEMALE VANESSA 15 40
2012 FEMALE VICKY 25 30
2012 FEMALE VICTORIA 25 30
2012 FEMALE VIOLET 10 45
2012 FEMALE VIVIAN 40 17
2012 FEMALE WINNIE 29 26
2012 FEMALE XIN 17 38
2012 FEMALE ZAHRA 14 41
2012 FEMALE ZAINAB 18 37
2012 FEMALE ZARA 17 38
2012 FEMALE ZOE 32 23
2012 FEMALE ZOEY 20 35
2012 FEMALE AALIYAH 55 10
2012 FEMALE ABIGAIL 66 5
2012 FEMALE ADRIANNA 11 46
2012 FEMALE AICHA 14 43
2012 FEMALE AISHA 19 38
2012 FEMALE AISSATOU 13 44
2012 FEMALE ALANA 25 32
2012 FEMALE ALANI 13 44
2012 FEMALE ALEXA 12 45
2012 FEMALE ALEXIS 12 45
2012 FEMALE ALICIA 15 42
2012 FEMALE ALIYAH 20 37
2012 FEMALE ALYSSA 30 28
2012 FEMALE AMANDA 11 46
2012 FEMALE AMAYA 37 21
2012 FEMALE AMBER 10 47
2012 FEMALE AMELIA 16 41
2012 FEMALE AMINA 11 46
2012 FEMALE AMINATA 20 37
2012 FEMALE AMIRA 16 41
2012 FEMALE AMIRAH 27 31
2012 FEMALE AMIYAH 14 43
2012 FEMALE ANGEL 14 43
2012 FEMALE ANGELINA 13 44
2012 FEMALE ANIYA 11 46
2012 FEMALE ANIYAH 30 28
2012 FEMALE ARIA 19 38
2012 FEMALE ARIANA 19 38
2012 FEMALE ARIANNA 38 20
2012 FEMALE ARIEL 36 22
2012 FEMALE ARIELLE 23 34
2012 FEMALE ASHLEY 17 40
2012 FEMALE AUBREE 14 43
2012 FEMALE AUBREY 27 31
2012 FEMALE AUTUMN 29 29
2012 FEMALE AVA 48 13
2012 FEMALE AWA 10 47
2012 FEMALE AYANNA 13 44
2012 FEMALE BELLA 14 43
2012 FEMALE BINTOU 11 46
2012 FEMALE BRIANNA 32 26
2012 FEMALE BRIELLE 42 17
2012 FEMALE CAMILLE 10 47
2012 FEMALE CHELSEA 29 29
2012 FEMALE CHEYENNE 10 47
2012 FEMALE CHLOE 70 4
2012 FEMALE CHRISTINA 14 43
2012 FEMALE DANIELLE 10 47
2012 FEMALE DEBORAH 10 47
2012 FEMALE DESTINY 38 20
2012 FEMALE ELISE 10 47
2012 FEMALE ELIZABETH 31 27
2012 FEMALE EMILY 35 23
2012 FEMALE EMMA 27 31
2012 FEMALE ERIN 11 46
2012 FEMALE FAITH 42 17
2012 FEMALE FANTA 16 41
2012 FEMALE FATIMA 29 29
2012 FEMALE FATOUMATA 46 15
2012 FEMALE GABRIELLA 25 32
2012 FEMALE GABRIELLE 42 17
2012 FEMALE GENESIS 21 36
2012 FEMALE GIANNA 17 40
2012 FEMALE GRACE 20 37
2012 FEMALE HAILEY 28 30
2012 FEMALE HANNAH 22 35
2012 FEMALE HARMONY 22 35
2012 FEMALE HAWA 13 44
2012 FEMALE HEAVEN 25 32
2012 FEMALE IMANI 34 24
2012 FEMALE ISABELLA 43 16
2012 FEMALE JADA 28 30
2012 FEMALE JADE 32 26
2012 FEMALE JALIYAH 16 41
2012 FEMALE JANELLE 17 40
2012 FEMALE JANIYAH 15 42
2012 FEMALE JASMINE 27 31
2012 FEMALE JAYDA 12 45
2012 FEMALE JAYLA 25 32
2012 FEMALE JESSICA 11 46
2012 FEMALE JORDAN 10 47
2012 FEMALE JORDYN 19 38
2012 FEMALE KAITLYN 14 43
2012 FEMALE KALIYAH 10 47
2012 FEMALE KAYLA 62 6
2012 FEMALE KAYLEE 30 28
2012 FEMALE KELSEY 16 41
2012 FEMALE KENNEDY 25 32
2012 FEMALE KHLOE 49 12
2012 FEMALE KIARA 13 44
2012 FEMALE KIMORA 23 34
2012 FEMALE KYLA 15 42
2012 FEMALE KYLEE 15 42
2012 FEMALE KYLIE 31 27
2012 FEMALE LAILA 38 20
2012 FEMALE LAUREN 32 26
2012 FEMALE LAYLA 20 37
2012 FEMALE LEAH 35 23
2012 FEMALE LEILANI 17 40
2012 FEMALE LILY 12 45
2012 FEMALE LONDON 87 2
2012 FEMALE LONDYN 20 37
2012 FEMALE LYRIC 16 41
2012 FEMALE MACKENZIE 20 37
2012 FEMALE MADISON 159 1
2012 FEMALE MAKAYLA 53 11
2012 FEMALE MAKENZIE 11 46
2012 FEMALE MALIA 21 36
2012 FEMALE MALIYAH 14 43
2012 FEMALE MARIAH 22 35
2012 FEMALE MARIAM 34 24
2012 FEMALE MARIAMA 24 33
2012 FEMALE MAYA 29 29
2012 FEMALE MCKENZIE 22 35
2012 FEMALE MEGAN 11 46
2012 FEMALE MELANIE 23 34
2012 FEMALE MELODY 14 43
2012 FEMALE MIA 41 18
2012 FEMALE MICHELLE 14 43
2012 FEMALE MIKAYLA 17 40
2012 FEMALE MILAN 23 34
2012 FEMALE MIRACLE 18 39
2012 FEMALE MORGAN 24 33
2012 FEMALE MYA 21 36
2012 FEMALE NAOMI 33 25
2012 FEMALE NEVAEH 57 9
2012 FEMALE NIA 32 26
2012 FEMALE NYLA 47 14
2012 FEMALE NYLAH 31 27
2012 FEMALE OLIVIA 58 8
2012 FEMALE OUMOU 13 44
2012 FEMALE PAIGE 25 32
2012 FEMALE PARIS 29 29
2012 FEMALE PEYTON 36 22
2012 FEMALE PHOENIX 11 46
2012 FEMALE PRINCESS 11 46
2012 FEMALE RILEY 23 34
2012 FEMALE SAMANTHA 18 39
2012 FEMALE SAMARA 15 42
2012 FEMALE SAMIYAH 12 45
2012 FEMALE SANAA 22 35
2012 FEMALE SANAI 19 38
2012 FEMALE SANIYAH 16 41
2012 FEMALE SARAH 29 29
2012 FEMALE SARAI 16 41
2012 FEMALE SARIAH 15 42
2012 FEMALE SASHA 13 44
2012 FEMALE SAVANNAH 37 21
2012 FEMALE SERENITY 59 7
2012 FEMALE SHAYLA 10 47
2012 FEMALE SKYE 13 44
2012 FEMALE SKYLA 29 29
2012 FEMALE SKYLAH 14 43
2012 FEMALE SKYLAR 43 16
2012 FEMALE SOPHIA 23 34
2012 FEMALE STEPHANIE 10 47
2012 FEMALE SUMMER 27 31
2012 FEMALE SYDNEY 17 40
2012 FEMALE TALIA 11 46
2012 FEMALE TAMIA 20 37
2012 FEMALE TAYLOR 71 3
2012 FEMALE TIANA 17 40
2012 FEMALE TORI 13 44
2012 FEMALE TRINITY 19 38
2012 FEMALE VANESSA 17 40
2012 FEMALE VICTORIA 39 19
2012 FEMALE VIOLET 11 46
2012 FEMALE WYNTER 10 47
2012 FEMALE ZOE 36 22
2012 FEMALE ZOEY 22 35
2012 FEMALE ZURI 10 47
2012 FEMALE AALIYAH 68 26
2012 FEMALE ABIGAIL 99 15
2012 FEMALE ADRIANA 59 32
2012 FEMALE ADRIANNA 20 69
2012 FEMALE AILEEN 27 62
2012 FEMALE ALANA 18 71
2012 FEMALE ALANI 14 75
2012 FEMALE ALEJANDRA 14 75
2012 FEMALE ALESSANDRA 17 72
2012 FEMALE ALEXA 66 28
2012 FEMALE ALEXANDRA 41 48
2012 FEMALE ALEXIA 12 77
2012 FEMALE ALICE 22 67
2012 FEMALE ALICIA 18 71
2012 FEMALE ALINA 18 71
2012 FEMALE ALISON 32 57
2012 FEMALE ALISSON 16 73
2012 FEMALE ALIYAH 17 72
2012 FEMALE ALLISON 86 19
2012 FEMALE ALLYSON 18 71
2012 FEMALE ALONDRA 17 72
2012 FEMALE ALYSSA 48 41
2012 FEMALE AMALIA 10 79
2012 FEMALE AMANDA 42 47
2012 FEMALE AMAYA 36 53
2012 FEMALE AMBER 25 64
2012 FEMALE AMBERLY 11 78
2012 FEMALE AMELIA 42 47
2012 FEMALE AMELIE 11 78
2012 FEMALE AMY 68 26
2012 FEMALE ANA 38 51
2012 FEMALE ANAIS 10 79
2012 FEMALE ANALIA 15 74
2012 FEMALE ANDREA 49 40
2012 FEMALE ANGELA 26 63
2012 FEMALE ANGELICA 19 70
2012 FEMALE ANGELINA 59 32
2012 FEMALE ANGELIQUE 26 63
2012 FEMALE ANGIE 20 69
2012 FEMALE ANIYAH 14 75
2012 FEMALE ANNA 10 79
2012 FEMALE APRIL 15 74
2012 FEMALE ARELY 12 77
2012 FEMALE ARIA 12 77
2012 FEMALE ARIANA 63 30
2012 FEMALE ARIANNA 77 22
2012 FEMALE ARIEL 16 73
2012 FEMALE ARIELLE 10 79
2012 FEMALE ASHLEY 159 7
2012 FEMALE ATHENA 17 72
2012 FEMALE AUBREY 26 63
2012 FEMALE AURORA 11 78
2012 FEMALE AVA 76 23
